HS Code,Category,Description,CD (Customs Duty),SD (Supplementary Duty),VAT (Value Added Tax),AIT (Advance Income Tax),RD (Regulatory Duty),AT (Advance Tax)
88052100,Aircraft & Spacecraft,AIR COMBAT SIMULATORS AND PARTS THEREOF,5,0,15,5,0,7.5
88052900,Aircraft & Spacecraft,"GROUND FLYING TRAINERS AND PARTS THEREOF,EXCLUDING AIR COMBAT SIMULATORS",5,0,15,5,0,7.5
88061000,Aircraft & Spacecraft,Unmanned aircraft: Designed for the carriage of passengers,25,0,15,5,3,7.5
88062100,Aircraft & Spacecraft,"Oth,for rmt-ctrl.flight only, With maximum take-off weight<250g",25,0,15,5,3,7.5
88062200,Aircraft & Spacecraft,"Oth,for rmt-ctrl.flight only: With maximum take-off weight>250g but <7 kg",25,0,15,5,3,7.5
88062300,Aircraft & Spacecraft,"Oth,for rmt-ctrl.flight only: With maximum take-off weight >7 kg but <25 kg",25,0,15,5,3,7.5
88062400,Aircraft & Spacecraft,"Oth,for rmt-ctrl.flight only: With maximum take-off weight>25 kg but <150 kg",25,0,15,5,3,7.5
88062900,Aircraft & Spacecraft,"- Other, for remote-controlled flight only : OTHER",25,0,15,5,3,7.5
88069100,Aircraft & Spacecraft,"OTHER,With maximum take-off weight not more than 250 g",25,0,15,5,3,7.5
88069200,Aircraft & Spacecraft,OTHER: With maximum take-off weight>250g but <7 kg,25,0,15,5,3,7.5
88069300,Aircraft & Spacecraft,OTHER: With maximum take-off weight >7 kg but <25 kg,25,0,15,5,3,7.5
88069400,Aircraft & Spacecraft,OTHER: With maximum take-off weight >7 kg but <150 kg,25,0,15,5,3,7.5
88069900,Aircraft & Spacecraft,OTHERS: NES,25,0,15,5,3,7.5
88071010,Aircraft & Spacecraft,Propellers and rotors and parts thereof :,25,0,0,5,3,7.5
88071090,Aircraft & Spacecraft,Propellers and rotors and parts thereof :,0,0,0,5,0,7.5
88072010,Aircraft & Spacecraft,"Parts of goods of heading 88.01, 88.02 or 88.06.: Under-carriages and parts thereof",25,0,0,5,3,7.5
88072090,Aircraft & Spacecraft,"Parts of goods of heading 88.01, 88.02 or 88.06.: Under-carriages and parts thereof",0,0,0,5,0,7.5
88073010,Aircraft & Spacecraft,"Other parts of aeroplanes, helicopters or unmanned aircraft :",25,0,0,5,3,7.5
88073090,Aircraft & Spacecraft,"Other parts of aeroplanes, helicopters or unmanned aircraft :",0,0,0,5,0,7.5
88079000,Aircraft & Spacecraft,"Parts of goods of heading 88.01, 88.02 or 88.06.OTHER",0,0,0,5,0,7.5
89011010,Ships & Boats,Vessels capa. <=3000 DWT for regi. Bangladesh oper. in ocean at least 3 conse. year,25,0,15,5,3,7.5
89011020,Ships & Boats,VESSELS CAPACITY 3001-5000 DWT FOR REG.IN BD OPERATING IN OCEAN AT 3 CONSE.YEARS,10,0,15,5,0,7.5
89011030,Ships & Boats,VESSEL CAPACITY >5000 DWT FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CON. YRS,0,0,15,5,0,7.5
89011090,Ships & Boats,"Cruise ships, excursion boats, etc, for people; ferry boats, nes",10,0,15,5,0,7.5
89012010,Ships & Boats,Vessels capa.=<3000 DWT for regi.in BD operating in ocean at least 3 consec year,25,0,15,5,3,7.5
89012020,Ships & Boats,VESELS CAPACITY 3001-5000 DWT FOR REG.IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE.YRS,10,0,15,5,0,7.5
89012030,Ships & Boats,VESELS CAPACITY >5000 FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE.YRS,0,0,15,0,0,7.5
89012090,Ships & Boats,"Tankers, nes",10,0,15,5,0,7.5
89013010,Ships & Boats,Vessels capa. <=3000 DWT for regi.in BD operating in ocean at least 3 consec year,25,0,15,5,3,7.5
89013020,Ships & Boats,VESELS CAPACITY >3000-<=5000 FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE.YRS,10,0,15,5,0,7.5
89013030,Ships & Boats,VESEL CAPACITY >5000 DWT FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE. YRS,0,0,15,5,0,7.5
89013090,Ships & Boats,"Refrigerated vessels, nes",10,0,15,5,0,7.5
89019010,Ships & Boats,Vessels capa. <=3000 DWT for regi.in BD operating in ocean at least 3 consec year,25,0,15,5,3,7.5
89019020,Ships & Boats,VESEL CAPACITY >3000-<=5000 DWT FOR REG. IN BD OPER. IN OCEAN FOR AT LEAST 3 CONSE. YRS,10,0,15,5,0,7.5
89019030,Ships & Boats,VESEL CAPACITY >5000 DWT FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE. YRS,0,0,15,0,0,7.5
89019090,Ships & Boats,"Vessels for the transport of goods and both persons and goods, nes",10,0,15,5,0,7.5
89020000,Ships & Boats,"Fishing Vessels; Factory Ships,Etc, For Processing/Preserving Fish Prducts",1,0,15,5,0,7.5
89031100,Ships & Boats,"Fitted or dsgn. to be fitted with a motor,unladen (net) weight (ex. the motor) <100kg",25,0,15,5,3,7.5
89031200,Ships & Boats,Not designed for use with a motor and unladen (net) weight not exceeding 100 kg,25,0,15,5,3,7.5
89031900,Ships & Boats,Inflatable (including rigid hull inflatable) boats : OTHER,25,0,15,5,3,7.5
89032100,Ships & Boats,"Sailboats, oth than inflatable, with or without auxiliary motor, Of a length < 7.5 m",25,0,15,5,3,7.5
89032200,Ships & Boats,"Sailboats,oth than inflatable,with/without auxiliary motor:Of a length >7.5m but<24m",25,0,15,5,3,7.5
89032300,Ships & Boats,"Sailboats,oth than inflatable,with or without auxiliary motor: Of a length>24 m",25,0,15,5,3,7.5
89033100,Ships & Boats,"Motorboats, other than inflatable, not including outboard motorboats:of a length<7.5m",25,0,15,5,3,7.5
89033200,Ships & Boats,"Motorboats,oth than inflatable, not incl. outboard motorboats: Of a len>7.5m but <24m",25,0,15,5,3,7.5
89033300,Ships & Boats,"Motorboats,oth than inflatable, not incl. outboard motorboats: Of a length>24m",25,0,15,5,3,7.5
89039300,Ships & Boats,"Yachts and oth vessels for pleasure or sports; rowing boats canoes,OTH,of a len<7.5m",25,0,15,5,3,7.5
89039900,Ships & Boats,"Other Vessels For Pleasure Or Sports, Nes; Rowing Boats And Canoes",25,0,15,5,3,7.5
89040000,Ships & Boats,Tugs And Pusher Craft,10,0,15,5,0,7.5
89051000,Ships & Boats,Dredgers,5,0,15,5,0,7.5
89052000,Ships & Boats,Floating Or Submersible Drilling Or Production Platforms,10,0,15,5,0,7.5
89059000,Ships & Boats,"Oth. Light Vessels, Fire-Floats, Floating Cranes, Etc, Nes",10,0,15,5,0,7.5
89061000,Ships & Boats,WARSHIPS,5,0,15,5,0,7.5
89069000,Ships & Boats,"OTHER VESSELS, EXCLUDING WARSHIPS",10,0,15,5,0,7.5
89071000,Ships & Boats,Inflatable Rafts,10,0,15,5,0,7.5
89079000,Ships & Boats,"Oth.Floating Structures(Egtanks,Cofferdams,Landingstages,Buoys/Beacons)Nes",10,0,15,5,0,7.5
89080000,Ships & Boats,Vessels and other floating structures for breaking up.,0,0,1800,600,0,0
90011010,Optical/Medical Instruments,Optical fibres and color optical fibres,10,0,15,5,0,7.5
90011090,Optical/Medical Instruments,COLOR OPTICAL FIBRES EXCLUDING IMPORTED BY VAT REGISTERED OPTICAL FIBRE CABLE MFG.INDUS,10,0,15,5,0,7.5
90012000,Optical/Medical Instruments,"Sheets And Plates Of Polarising Material, Unmounted",10,0,15,5,0,7.5
90013000,Optical/Medical Instruments,Contact Lenses,10,0,15,5,0,7.5
90014000,Optical/Medical Instruments,Spectacle Lenses Of Glass,10,0,15,5,0,7.5
90015000,Optical/Medical Instruments,Spectacle Lenses (Excl. Of Glass),5,0,15,5,0,7.5
90019010,Optical/Medical Instruments,Blanks And Demos Of Plastic,5,0,15,5,0,7.5
90019090,Optical/Medical Instruments,"Oth. Prisms, Mirrors And Other Optical Elements, Unmounted, Nes",10,0,15,5,0,7.5
90021100,Optical/Medical Instruments,"Mounted Objective Lenses, Of Any Material, For Cameras, Projectors, Etc",10,0,15,5,0,7.5
90021900,Optical/Medical Instruments,"Mounted Objective Lenses, Of Any Material, Nes",10,0,15,5,0,7.5
90022000,Optical/Medical Instruments,"Mounted Filters, Of Any Material",10,0,15,5,0,7.5
90029000,Optical/Medical Instruments,"Oth. Mounted Lenses, Prisms, Mirrors, Etc, Of Any Material, Nes",10,0,15,5,0,7.5
90031100,Optical/Medical Instruments,"Frames And Mountings For Spectacles, Goggles Or The Like, Of Plastics, TV",25,10,15,5,3,7.5
90031900,Optical/Medical Instruments,"Frames And Mountings For Spectacles, Goggles Or The Like, Nes, TV",25,10,15,5,3,7.5
90039000,Optical/Medical Instruments,"Other Parts Of Frames And Mountings For Spectacles, Goggles Or The Like",25,0,15,5,3,7.5
90041000,Optical/Medical Instruments,"Sunglasses, TV",25,10,15,5,3,7.5
90049000,Optical/Medical Instruments,"Spectacles, Goggles And The Like (Excl. Sunglasses), TV",25,10,15,5,3,7.5
90051000,Optical/Medical Instruments,Binoculars,5,0,15,5,0,7.5
90058000,Optical/Medical Instruments,Other Instruments (Excl. Binoculars) Such As Optical Telescopes,5,0,15,5,0,7.5
90059000,Optical/Medical Instruments,"Parts And Accessories (Incl. Mountings) Of Binoculars, Etc",5,0,15,5,0,7.5
90063000,Optical/Medical Instruments,"Cameras For Underwater Use, For Aerial Survey, For Medical Purposes...",10,0,15,5,0,7.5
90064000,Optical/Medical Instruments,Instant Print Cameras,10,0,15,5,0,7.5
90065300,Optical/Medical Instruments,"Cameras, Nes, Taking 35mm Roll Film",10,0,15,5,0,7.5
90065900,Optical/Medical Instruments,"Cameras,Nes (Not Cine-)",10,0,15,5,0,7.5
90066100,Optical/Medical Instruments,Discharge Lamp (Electronic) Flashlight Apparatus,10,0,15,5,0,7.5
90066900,Optical/Medical Instruments,"Photographic Flashlight Apparatus, Nes",10,0,15,5,0,7.5
90069100,Optical/Medical Instruments,Parts And Accessories For Cameras (Not Cine-),10,0,15,5,0,7.5
90069900,Optical/Medical Instruments,Parts And Accessories For Photographic Flashlight Apparatus,10,0,15,5,0,7.5
90071010,Optical/Medical Instruments,Cameras For film of less than 16 mm width or for double-8 mm film:,10,0,15,5,0,7.5
90071090,Optical/Medical Instruments,Cameras (Other than For film of less than 16 mm width or for double-8 mm film),1,0,15,5,0,7.5
90072010,Optical/Medical Instruments,Other Of Film Less Than 16mm,10,0,15,5,0,7.5
90072090,Optical/Medical Instruments,Other Cinematographic Projectors Nes.,1,0,15,5,0,7.5
90079100,Optical/Medical Instruments,Parts And Accessories For Cinematographic Cameras,10,0,15,5,0,7.5
90079200,Optical/Medical Instruments,Parts And Accessories For Cinematographic Projectors,10,0,15,5,0,7.5
90085000,Optical/Medical Instruments,"Projectors, enlargers and reducers",1,0,15,5,0,7.5
90089000,Optical/Medical Instruments,"Parts And Accessories Of Image Projectors, Photo Enlargers/Reducers",1,0,15,5,0,7.5
90101000,Optical/Medical Instruments,Apparatus And Equipment For Automatically Developing Photographic Film,1,0,15,5,0,7.5
90105000,Optical/Medical Instruments,"Oth Apparatus & Equipment For Photographic(& Cinema.)Labs,Nes;Negatoscopes",1,0,15,5,0,7.5
90106000,Optical/Medical Instruments,Projection Screens,1,0,15,5,0,7.5
90109000,Optical/Medical Instruments,Parts And Accessories Of Photo-Laboratory Apparatus Of 90.10,1,0,15,5,0,7.5
90111000,Optical/Medical Instruments,Stereoscopic Microscopes,1,0,15,5,0,7.5
90112000,Optical/Medical Instruments,"Optical Microscopes, For Microphotography... Or Microprojection",1,0,15,5,0,7.5
90118000,Optical/Medical Instruments,"Other Optical Microscopes, Nes",1,0,15,5,0,7.5
90119000,Optical/Medical Instruments,Parts And Accessories Of Optical Microscopes Of 90.11,1,0,15,5,0,7.5
90121000,Optical/Medical Instruments,Microscopes (Excl. Optical Microscopes) And Diffraction Apparatus,1,0,15,5,0,7.5
90129000,Optical/Medical Instruments,Parts And Accessories Of Microscopes And Diffraction Apparatus Of 90.12,1,0,15,5,0,7.5
90131000,Optical/Medical Instruments,"Telescopic Sights For Fitting To Arms; Periscopes, Etc",5,0,15,5,0,7.5
90132000,Optical/Medical Instruments,"Lasers, Other Than Laser Diodes",5,0,15,5,0,7.5
90138010,Optical/Medical Instruments,"Optical devices, appliances and instruments, nes",5,0,15,5,0,7.5
90138090,Optical/Medical Instruments,"Optical devices, appliances and instruments, nes",5,0,15,5,0,7.5
90139010,Optical/Medical Instruments,"Parts And Accessories Of Lasers And Optical Devices, Nes, Of 90.13",5,0,15,5,0,7.5
90139090,Optical/Medical Instruments,"Parts And Accessories Of Lasers And Optical Devices, Nes, Of 90.13",5,0,15,5,0,7.5
90141000,Optical/Medical Instruments,Direction Finding Compasses,1,0,15,5,0,7.5
90142000,Optical/Medical Instruments,Instruments/Apparatus For Aeronautical/Space Navigation (Excl Compasses),1,0,15,5,0,7.5
90148010,Optical/Medical Instruments,"Instruments And Apparatus For Navigation, Nes",0,0,0,5,0,7.5
90148090,Optical/Medical Instruments,"Instruments And Apparatus For Navigation, Nes",1,0,15,5,0,7.5
90149000,Optical/Medical Instruments,Parts And Accessories Of Instruments And Apparatus For Navigation,1,0,15,5,0,7.5
90151000,Optical/Medical Instruments,Rangefinders,1,0,15,5,0,7.5
90152000,Optical/Medical Instruments,Theodolites And Tacheometers,1,0,15,5,0,7.5
90153000,Optical/Medical Instruments,Levels For Surveying,1,0,15,5,0,7.5
90154000,Optical/Medical Instruments,"Photogrammetrical, Surveying Instruments And Appliances",1,0,15,5,0,7.5
90158010,Optical/Medical Instruments,"Other Instruments And Appliances For Meteorological... Purposes, Nes",0,0,0,5,0,7.5
90158090,Optical/Medical Instruments,"Other Instruments And Appliances For Meteorological... Purposes, Nes",1,0,15,5,0,7.5
90159000,Optical/Medical Instruments,Parts And Accessories Of Surveying... Instruments/Apparatus Of 90.15,1,0,15,5,0,7.5
90160000,Optical/Medical Instruments,"Balances Of A Sensitivity Of 5cg Or Better, With Or Without Weights",5,0,15,5,0,7.5
90171000,Optical/Medical Instruments,"Drafting Tables And Machines, Wheather Or Not Automatic",10,0,15,5,0,7.5
90172000,Optical/Medical Instruments,"Other drawing, marking-out or mathematical calculating instruments:",10,0,15,5,0,7.5
90173000,Optical/Medical Instruments,"Micrometers, Calipers And Gauges",10,0,15,5,0,7.5
90178010,Optical/Medical Instruments,Plotter,10,0,15,5,0,7.5
90178090,Optical/Medical Instruments,Other Instruments,10,0,15,5,0,7.5
90179000,Optical/Medical Instruments,Parts And Accessories Of Drawing/Measuring Instruments Of 90.17,10,0,15,5,0,7.5
90181100,Optical/Medical Instruments,Electro-Cardiographs,0,0,15,5,0,7.5
90181200,Optical/Medical Instruments,Ultrasonic Scanning Apparatus,1,0,15,5,0,7.5
90181300,Optical/Medical Instruments,Magnetic Resonance Imaging Apparatus,0,0,15,5,0,7.5
90181400,Optical/Medical Instruments,Scintigraphic Apparatus,1,0,15,5,0,7.5
90181910,Optical/Medical Instruments,Other Electro-Diagnostic Apparatus Nes,5,0,15,5,0,7.5
90181990,Optical/Medical Instruments,Other Electro-Diagnostic Apparatus Nes,1,0,15,5,0,7.5
90182000,Optical/Medical Instruments,"Ultra-Violet Or Infra-Red Apparatus, For Medical, Surgical... Sciences",1,0,15,5,0,7.5
90183110,Optical/Medical Instruments,"Empty prefilled glass/plastic syringes with needles,.. shield, plunger and stopper",10,0,15,5,0,7.5
90183120,Optical/Medical Instruments,Portable infusion pump (syringe driver),0,0,15,5,0,7.5
90183130,Optical/Medical Instruments,Plastic syringe with or without needles,10,0,15,5,0,7.5
90183140,Optical/Medical Instruments,Auto disable syringe,10,0,15,5,0,7.5
90183190,Optical/Medical Instruments,"Syringes, NES",10,0,15,5,0,7.5
90183200,Optical/Medical Instruments,"Tubular Metal Needles And Needles For Sutures, For Medical... Sciences",10,0,0,5,0,7.5
90183911,Optical/Medical Instruments,Infusion set with or without IV fluid bag,25,0,15,5,3,7.5
90183912,Optical/Medical Instruments,Blood transfusion set,10,0,15,5,0,7.5
90183913,Optical/Medical Instruments,Feeding tube,10,0,15,5,0,7.5
90183914,Optical/Medical Instruments,IV cannulae,10,0,15,5,0,7.5
90183915,Optical/Medical Instruments,Scalp vein set,10,0,15,5,0,7.5
90183916,Optical/Medical Instruments,Suction catheter,10,0,15,5,0,7.5
90183917,Optical/Medical Instruments,Blood Lancet,10,0,15,5,0,7.5
90183918,Optical/Medical Instruments,Fistula Needle,10,0,15,5,0,7.5
90183919,Optical/Medical Instruments,Infusion set with or without IV fluid bag,10,0,15,5,0,7.5
90183920,Optical/Medical Instruments,Insulin Pen/Insulin cartridge,0,0,0,5,0,0
90183930,Optical/Medical Instruments,Urine drainage bag,10,0,15,5,0,7.5
90183940,Optical/Medical Instruments,FISTULA NEEDLE,5,0,0,5,0,7.5
90183950,Optical/Medical Instruments,Spinal needle,5,0,15,5,0,7.5
90183990,Optical/Medical Instruments,"Other syringes, needles, catheters, cannulae and the like",10,0,15,5,0,7.5
90184100,Optical/Medical Instruments,Dental Drill Engines......Equipments,1,0,15,5,0,7.5
90184900,Optical/Medical Instruments,Instruments And Appliances Used In Dental Sciences (Excl. Drill Engines),0,0,15,5,0,7.5
90185000,Optical/Medical Instruments,Other Ophthalmic Instruments And Appliances,0,0,15,5,0,7.5
90189010,Optical/Medical Instruments,Biology Boxes,5,0,15,5,0,7.5
90189020,Optical/Medical Instruments,Kidney Dialysis Machines/Baby Incubator,0,0,15,0,0,7.5
90189030,Optical/Medical Instruments,"Angiographic catheter wire, guidy catheter wire....balloons, stents",0,0,0,2,0,0
90189090,Optical/Medical Instruments,Other,5,0,0,5,0,7.5
90191010,Optical/Medical Instruments,Mechano-Therapy Appliances,1,0,15,5,0,7.5
90191020,Optical/Medical Instruments,Massage Apparatus,5,0,15,5,0,7.5
90191090,Optical/Medical Instruments,Mechano-Therapy Appliances;Massage Apparatus;Psychological Appatatus Nes.,1,0,15,5,0,7.5
90192010,Optical/Medical Instruments,Oxygen-Therapy And Artificial Respiration Apparatus Incld. Heart/Lung ....,0,0,0,5,0,7.5
90192090,Optical/Medical Instruments,"Ozone Therapy,Oxygen Therapy,Aerosol Therapy,Respiration Apparatus Nes.",1,0,15,5,0,7.5
90200000,Optical/Medical Instruments,Other Breathing Appliances And Gas Masks,1,0,15,5,0,7.5
90211000,Optical/Medical Instruments,ORTHOPAEDIC OR FRACTURE APPLIANCES,5,0,15,5,0,7.5
90212100,Optical/Medical Instruments,Artificial Teeth,5,0,15,5,0,7.5
90212900,Optical/Medical Instruments,Dental Fittings (Excl. Artificial Teeth),5,0,0,2,0,7.5
90213100,Optical/Medical Instruments,ARTIFICIAL JOINTS,5,0,0,2,0,0
90213900,Optical/Medical Instruments,"OTHER ARTIFICIAL PARTS OF THE BODY, EXCLUDING ARTIFICIAL JOINTS",0,0,0,2,0,0
90214000,Optical/Medical Instruments,Hearing Aids (Excl. Parts And Accessories),0,0,0,2,0,0
90215000,Optical/Medical Instruments,Pacemakers For Stimulating Heart Muscles (Excl. Parts And Accessories),0,0,0,5,0,0
90219010,Optical/Medical Instruments,Heart Valve,0,0,0,5,0,0
90219090,Optical/Medical Instruments,Other Parts And Accessories Of Articles And Apparatus Of 90.21 Nes,1,0,15,5,0,7.5
90221200,Optical/Medical Instruments,"Computed Tomography Apparatus,Based On The Use Of X-Rays",1,0,15,5,0,7.5
90221300,Optical/Medical Instruments,"Apparatus Based On The Use Of X-Rays,Nes, For Dental Uses",1,0,15,5,0,7.5
90221400,Optical/Medical Instruments,"Apparatus Based On Use Of X-Rays,Nes,For Medical/Surgical/Veterinary Uses",1,0,15,5,0,7.5
90221900,Optical/Medical Instruments,"Apparatus Based On The Use Of X-Rays, Nes",1,0,15,5,0,7.5
90222100,Optical/Medical Instruments,"Apparatus Of Alpha, Beta Or Gamma Radiations For Medical... Uses",1,0,15,5,0,7.5
90222900,Optical/Medical Instruments,"Apparatus Of Alpha, Beta Or Gamma Radiations, Nes",1,0,15,5,0,7.5
90223000,Optical/Medical Instruments,X-Ray Tubes,1,0,15,5,0,7.5
90229000,Optical/Medical Instruments,"X-Ray Generators..., Screens..., Parts And Accessories Of 90.22",1,0,15,5,0,7.5
90230000,Optical/Medical Instruments,"Instruments, Apparatus And Models Designed For Demonstrational Purposes",5,0,15,5,0,7.5
90241000,Optical/Medical Instruments,"Machines/Appliances For Testing The Hardness, Strength... Of Metals",1,0,15,5,0,7.5
90248010,Optical/Medical Instruments,Other Machines/Appliances For Testing... Materials (Excl. Metals),1,0,0,5,0,7.5
90248090,Optical/Medical Instruments,Other Machines/Appliances For Testing... Materials (Excl. Metals),1,0,15,5,0,7.5
90249000,Optical/Medical Instruments,Parts And Accessories Of Machines For Testing... Materials Of 90.24,1,0,15,5,0,7.5
90251100,Optical/Medical Instruments,"Thermometers/Pyrometrs,Not Comb.With Other Instrs,Liquid,For Direct Readng",5,0,15,5,0,7.5
90251900,Optical/Medical Instruments,"Thermometers/Pyrometrs,Not Comb.With Other Instrumts,Not Liquid-Filled Nes",5,0,15,5,0,7.5
90258000,Optical/Medical Instruments,"Oth.Instruments Hydrometers,Pyrometers, Hygrometers, Etc, And Combinations",5,0,15,5,0,7.5
90259000,Optical/Medical Instruments,"Parts And Accessories Of Hydrometers... Thermometers, Etc, Of 90.25",1,0,15,5,0,7.5
90261000,Optical/Medical Instruments,"Instruments... For Measuring/Checking The Flow Or Level Of Liquids, Nes",1,0,15,5,0,7.5
90262000,Optical/Medical Instruments,Instruments... For Measuring Or Checking Pressure,1,0,15,5,0,7.5
90268000,Optical/Medical Instruments,Oth.Instruments... For Measuring Or Checking Variables Of Liquids Or Gas,1,0,15,5,0,7.5
90269000,Optical/Medical Instruments,Parts And Accessories Of Instruments For Measuring Flows... Of 90.26,1,0,15,5,0,7.5
90271000,Optical/Medical Instruments,Gas Or Smoke Analysis Apparatus,0,0,15,5,0,7.5
90272000,Optical/Medical Instruments,Chromatographs And Electrophoresis Instruments,1,0,15,5,0,7.5
90273000,Optical/Medical Instruments,"Spectrometers, Spectrophotometers... Using Optical Radiations",1,0,15,5,0,7.5
90275000,Optical/Medical Instruments,"Instruments And Apparatus Using Optical Radiations, Nes",0,0,15,5,0,7.5
90278100,Optical/Medical Instruments,Other instruments and apparatus : Mass spectrometers,1,0,15,5,0,7.5
90278900,Optical/Medical Instruments,"Other instruments and apparatus, OTHER Excl. Mass spectrometers",1,0,15,5,0,7.5
90279000,Optical/Medical Instruments,Parts And Accessories Of Instruments For Analysis Of 90.27,1,0,15,5,0,7.5
